 ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action,ray1
,2.735985,8.26699,1.198186,-29.85488,0.2791827,-38.73388,16.60394,,RIGHT_ACCELERATE,8.795908
,5.398806,7.872756,1.775483,-28.65336,0.2791543,-39.57793,16.70254,,LEFT_ACCELERATE,8.08427
,6.960006,7.359772,2.336966,-27.38269,0.2791743,-40.34047,16.80218,,LEFT_ACCELERATE,7.545754
,6.593109,6.834106,2.751842,-26.04968,0.279187,-40.92744,16.90023,,LEFT_ACCELERATE,7.234522
,5.505307,6.412538,2.961894,-24.58813,0.2792141,-41.28957,17.00175,,LEFT_ACCELERATE,7.415796
,4.58955,6.241789,2.9873,-23.09982,0.2792028,-41.3749,17.10225,,LEFT_ACCELERATE,8.177138
,3.934158,6.336826,2.867538,-21.61727,0.2791886,-41.25807,17.20232,,LEFT_ACCELERATE,9.246376
,3.436883,6.580945,2.660151,-20.13566,0.2791758,-41.03706,17.30296,,LEFT_ACCELERATE,10.27933
,2.90581,6.934649,2.379938,-18.71839,0.27917,-40.73881,17.40025,,LEFT_ACCELERATE,11.65123
,2.479935,7.281178,2.045901,-17.22619,0.279164,-40.40842,17.50287,,RIGHT_ACCELERATE,12.35707
,2.266516,7.473094,1.789029,-15.74288,0.279166,-40.17262,17.60383,,RIGHT_ACCELERATE,11.95918
,2.120331,7.599955,1.641222,-14.3145,0.2791636,-40.02948,17.70024,,ACCELERATE,11.8717
,1.939297,7.740221,1.50065,-12.83469,0.2791601,-39.88876,17.80003,,ACCELERATE,12.0728
,1.783679,7.865381,1.366809,-11.34999,0.279161,-39.75782,17.9001,,RIGHT_ACCELERATE,12.04749
,1.630576,7.983214,1.247956,-9.860499,0.2791588,-39.63934,18.00041,,ACCELERATE,12.02165
,1.469409,8.106555,1.124628,-8.332895,0.2791598,-39.51639,18.1033,,ACCELERATE,11.91114
,1.311886,8.227113,1.004095,-6.852786,0.2791592,-39.3963,18.203,,ACCELERATE,11.71336
,1.156326,8.346174,0.8850577,-5.395172,0.2791589,-39.27742,18.30117,,ACCELERATE,11.43796
,1.013083,8.455104,0.7595099,-3.865295,0.2791603,-39.15218,18.40422,,ACCELERATE,11.06805
,0.9889723,8.503623,0.6955954,-2.399012,0.2791603,-39.03183,18.50299,,ACCELERATE,10.64106
,1.129574,8.480786,0.7325888,-0.9056331,0.2791604,-38.90684,18.6036,,LEFT_ACCELERATE,10.15391
,1.328934,8.396433,0.8235487,0.5446249,0.2791627,-38.72747,18.70178,,LEFT_ACCELERATE,9.865762
,1.529684,8.327868,0.913886,1.997574,0.2791681,-38.42162,18.80155,,LEFT_ACCELERATE,9.636249
,2.084389,8.200967,1.102003,3.459296,0.2791628,-38.06718,18.90254,,LEFT_ACCELERATE,9.149301
,2.797043,7.993176,1.351419,4.894542,0.2791678,-37.63373,19.00331,,LEFT_ACCELERATE,8.782398
,3.161536,7.774331,1.545002,6.224646,0.2791907,-37.04735,19.10116,,LEFT_ACCELERATE,8.639871
,2.986216,7.618163,1.630505,7.476673,0.2792134,-36.21795,19.20242,,LEFT_ACCELERATE,8.765012
,2.56463,7.625427,1.583706,8.526212,0.2792182,-35.18374,19.30188,,LEFT_ACCELERATE,9.106194
,2.127675,7.768345,1.429085,9.369167,0.2792088,-33.98205,19.401,,LEFT_ACCELERATE,9.575896
,1.782511,7.970165,1.226695,10.06902,0.2791753,-32.63992,19.50293,,RIGHT_ACCELERATE,9.891483
,2.043581,8.021623,1.208943,10.79141,0.2791708,-31.32338,19.60389,,RIGHT_ACCELERATE,9.364211
,3.271647,7.899498,1.496424,11.61028,0.2791659,-30.08998,19.70337,,RIGHT_ACCELERATE,8.596459
,5.413117,7.601377,1.940579,12.4349,0.2791603,-28.87137,19.80218,,LEFT_ACCELERATE,7.999778
,6.582635,7.188789,2.366539,13.18931,0.2791704,-27.55521,19.90419,,LEFT_ACCELERATE,7.594086
,6.00669,6.783361,2.661919,13.74182,0.2791952,-26.19516,20.00304,,LEFT_ACCELERATE,7.430036
,5.004643,6.52507,2.768527,14.04932,0.2792076,-24.78041,20.10063,,LEFT_ACCELERATE,7.72182
,4.308137,6.461624,2.764695,14.13217,0.2791965,-23.303,20.20028,,LEFT_ACCELERATE,8.366595
,3.676458,6.555551,2.645914,14.03585,0.2791955,-21.80123,20.30155,,LEFT_ACCELERATE,9.438929
,2.889143,6.945112,2.377375,13.72988,0.2792006,-20.36202,20.40064,,LEFT_ACCELERATE,11.74453
,2.188043,7.552814,1.941638,13.26647,0.2791635,-18.8989,20.50382,,RIGHT_ACCELERATE,14.33641
,1.848266,7.809202,1.554028,12.91917,0.279173,-17.45421,20.60375,,RIGHT_ACCELERATE,13.61889
,1.686614,7.930058,1.340857,12.7259,0.279168,-16.02331,20.70082,,RIGHT_ACCELERATE,12.80664
,1.534055,8.052634,1.193725,12.5842,0.2791654,-14.51254,20.80271,,RIGHT_ACCELERATE,12.6601
,1.515429,8.088333,1.121791,12.5208,0.2791659,-13.00072,20.90436,,RIGHT_ACCELERATE,12.00108
,1.503306,8.104107,1.102127,12.50061,0.2791612,-11.55984,21.00111,,ACCELERATE,11.89894
,1.511109,8.11517,1.086076,12.48711,0.2791605,-10.06038,21.1018,,RIGHT_ACCELERATE,11.66836
,1.732517,8.04497,1.165796,12.57064,0.2791662,-8.571669,21.20199,,RIGHT_ACCELERATE,10.8522
,1.997986,7.908292,1.314128,12.71671,0.2791618,-7.091664,21.30185,,ACCELERATE,10.45397
,2.203685,7.772901,1.449497,12.85115,0.2791586,-5.619689,21.40108,,ACCELERATE,10.27546
,2.395261,7.646362,1.575889,12.97646,0.2791605,-4.123433,21.50188,,ACCELERATE,10.1103
,2.572857,7.529132,1.693017,13.09331,0.2791587,-2.640954,21.60172,,ACCELERATE,9.956752
,2.743814,7.41636,1.805719,13.20558,0.2791599,-1.155898,21.7017,,ACCELERATE,9.808596
,2.907945,7.308143,1.913887,13.31336,0.2791585,0.3109078,21.80044,,ACCELERATE,9.666145
,3.072676,7.199564,2.022429,13.42173,0.2791604,1.815039,21.90168,,ACCELERATE,9.523037
,3.233451,7.093618,2.128348,13.5272,0.2791587,3.298856,22.00155,,ACCELERATE,9.383272
,3.396839,6.985964,2.235979,13.63441,0.2791598,4.821219,22.104,,ACCELERATE,9.241172
,3.549257,6.88555,2.336376,13.73503,0.2791602,6.259024,22.20076,,ACCELERATE,9.108575
,3.708088,6.780915,2.440995,13.83894,0.2791593,7.750134,22.30112,,ACCELERATE,8.970365
,3.86629,6.676698,2.545198,13.94408,0.2791592,9.263577,22.40297,,ACCELERATE,8.832679
,4.026442,6.571199,2.650684,14.04832,0.2791607,10.7672,22.50415,,ACCELERATE,8.693277
,4.053547,6.478155,2.731962,14.12971,0.2791598,12.23361,22.60278,,LEFT_ACCELERATE,8.751364
,3.864779,6.472331,2.727692,14.12587,0.2791621,13.69536,22.70096,,LEFT_ACCELERATE,9.136143
,3.813121,6.498652,2.701365,14.10035,0.279161,15.17094,22.80004,,ACCELERATE,9.207832
,3.786503,6.517704,2.682313,14.08183,0.2791598,16.72269,22.90423,,ACCELERATE,9.23416
,3.815357,6.524116,2.676184,14.07714,0.2791609,18.16748,23.00124,,RIGHT_ACCELERATE,9.152943
,4.169911,6.463922,2.755735,14.15591,0.2791668,19.6429,23.10053,,RIGHT_ACCELERATE,8.580218
,4.557344,6.312564,2.926251,14.32053,0.2791627,21.16747,23.2035,,ACCELERATE,8.17565
,4.799618,6.157547,3.081386,14.47449,0.2791609,22.6128,23.30108,,ACCELERATE,7.973961
,5.041436,6.001647,3.237162,14.62901,0.2791594,24.13461,23.40377,,ACCELERATE,7.773119
,5.20241,5.857062,3.374384,14.76667,0.2791592,25.60597,23.50299,,LEFT_ACCELERATE,7.650349
,4.950936,5.779874,3.422466,14.82011,0.2791668,27.04921,23.60007,,LEFT_ACCELERATE,7.994984
,4.372816,5.904216,3.320967,14.70315,0.2791738,28.58482,23.70366,,LEFT_ACCELERATE,9.01742
,3.956119,6.139878,3.121794,14.49195,0.2791688,30.01178,23.80055,,LEFT_ACCELERATE,9.800293
,3.661361,6.369198,2.894831,14.26737,0.2791619,31.52414,23.90321,,ACCELERATE,10.05996
,3.410282,6.568035,2.695729,14.06989,0.2791618,32.95887,24.00044,,ACCELERATE,10.13283
,3.164229,6.762743,2.500817,13.87664,0.2791596,34.4366,24.10049,,ACCELERATE,10.07615
,2.952966,6.943259,2.32018,13.69049,0.2791597,35.91091,24.20026,,ACCELERATE,9.923358
,2.829846,7.108775,2.13154,13.50862,0.2791605,37.38579,24.30002,,ACCELERATE,9.660625
,2.874516,7.198576,2.007474,13.32226,0.2791595,38.92666,24.40422,,RIGHT_ACCELERATE,9.302094
,3.360751,7.180896,2.039551,13.1881,0.2791634,40.36717,24.50138,,RIGHT_ACCELERATE,8.697905
,4.410876,7.045437,2.244509,13.10082,0.279161,41.83867,24.60035,,LEFT_ACCELERATE,8.104741
,6.20731,6.810999,2.542837,12.97914,0.2791603,43.32763,24.7007,,LEFT_ACCELERATE,7.621333
,8.164011,6.551065,2.79715,12.72657,0.2791753,44.78237,24.8,,LEFT_ACCELERATE,7.348081
,6.819068,6.338116,2.944828,12.24762,0.2792003,46.23523,24.90306,,LEFT_ACCELERATE,7.322807
,5.391401,6.277388,2.93216,11.53235,0.2792159,47.52726,25.00265,,LEFT_ACCELERATE,7.606988
,4.340381,6.404797,2.794213,10.56428,0.2792178,48.6744,25.10402,,LEFT_ACCELERATE,8.126967
,3.47723,6.704019,2.539045,9.437689,0.2792205,49.58471,25.20196,,LEFT_ACCELERATE,8.878881
,2.680876,7.163529,2.163278,8.158406,0.2792113,50.28025,25.30048,,LEFT_ACCELERATE,9.824582
,2.006575,7.673458,1.689678,6.774839,0.2791951,50.78927,25.40005,,LEFT_ACCELERATE,10.64464
,1.442873,8.12443,1.194798,5.313381,0.2791779,51.19752,25.50202,,LEFT_ACCELERATE,11.07098
,1.142084,8.366523,0.8620658,3.911401,0.2791686,51.60051,25.60003,,RIGHT_ACCELERATE,10.79807
,1.22152,8.41836,0.7935893,2.473884,0.2791673,52.13344,25.70307,,RIGHT_ACCELERATE,10.11499
,1.609958,8.337961,0.9279473,1.085406,0.2791623,52.69572,25.80365,,ACCELERATE,9.58006
,2.294685,8.153852,1.187777,-0.3183004,0.2791598,53.25423,25.90509,,LEFT_ACCELERATE,9.090783
,2.995164,7.915775,1.474656,-1.707082,0.2791623,53.72169,26.00351,,LEFT_ACCELERATE,8.771971
,4.010141,7.649529,1.876208,-3.133285,0.2791609,54.1799,26.10408,,LEFT_ACCELERATE,8.280333
,4.696205,7.27584,2.294548,-4.537558,0.2791616,54.60806,26.20268,,LEFT_ACCELERATE,7.924389
,4.659748,6.844147,2.573822,-5.988458,0.2791702,54.92115,26.3025,,LEFT_ACCELERATE,7.941122
,4.63592,6.576784,2.74442,-7.449059,0.2791687,55.11394,26.40146,,LEFT_ACCELERATE,7.998776
,4.918063,6.383465,2.929949,-8.981467,0.2791633,55.30313,26.50514,,ACCELERATE,7.799345
,5.247501,6.188524,3.12526,-10.41732,0.2791616,55.4978,26.60242,,LEFT_ACCELERATE,7.559484
,5.387837,5.974214,3.305942,-11.87878,0.2791589,55.68272,26.70135,,LEFT_ACCELERATE,7.461985
,5.029028,5.849381,3.364064,-13.37846,0.2791676,55.7579,26.8023,,LEFT_ACCELERATE,7.84852
,4.780769,5.865296,3.335522,-14.84709,0.2791654,55.73339,26.90094,,LEFT_ACCELERATE,8.185835
,4.736877,5.89121,3.309451,-16.35076,0.2791621,55.70878,27.00191,,ACCELERATE,8.233032
,4.724155,5.900912,3.299774,-17.82283,0.279161,55.69954,27.10074,,ACCELERATE,8.244679
,4.725149,5.900837,3.299868,-19.34912,0.2791618,55.6999,27.20321,,ACCELERATE,8.213381
,4.739455,5.894454,3.306263,-20.82395,0.2791603,55.70644,27.30223,,ACCELERATE,8.097359
,4.853796,5.883628,3.317096,-22.34147,0.27916,55.71735,27.40411,,ACCELERATE,7.886429
,4.996603,5.887596,3.31283,-23.79597,0.2791587,55.71054,27.50179,,LEFT_ACCELERATE,7.740591
,4.756532,5.968697,3.232336,-25.25296,0.279173,55.59239,27.60008,,LEFT_ACCELERATE,7.916806
,4.146251,6.193968,3.051395,-26.74745,0.2791902,55.26316,27.70312,,LEFT_ACCELERATE,8.490668
,3.62788,6.496417,2.776538,-28.10541,0.2791831,54.7722,27.80026,,LEFT_ACCELERATE,8.980828
,3.354759,6.761601,2.479986,-29.47963,0.2791712,54.18341,27.90067,,LEFT_ACCELERATE,9.051909
,3.447131,6.89415,2.303983,-30.8651,0.2791636,53.60194,28.00156,,ACCELERATE,8.74447
,3.882251,6.917275,2.290617,-32.24557,0.2791614,53.04047,28.10161,,LEFT_ACCELERATE,8.356677
,4.285739,6.870169,2.352654,-33.6111,0.2791631,52.41275,28.2026,,LEFT_ACCELERATE,8.143332
,4.192212,6.839319,2.374645,-34.86955,0.2791868,51.6474,28.30174,,LEFT_ACCELERATE,8.187433
,3.631843,6.900794,2.296262,-35.98607,0.2792116,50.68755,28.40098,,LEFT_ACCELERATE,8.539164
,2.992972,7.113426,2.0941,-36.90545,0.2792082,49.54016,28.50015,,LEFT_ACCELERATE,9.113692
,2.498417,7.401399,1.820318,-37.65548,0.2791924,48.2562,28.60027,,LEFT_ACCELERATE,9.58266
,2.100419,7.678941,1.537301,-38.30365,0.2791853,46.85777,28.70391,,LEFT_ACCELERATE,9.896419
,1.604433,8.00716,1.238822,-38.75476,0.2792007,45.43758,28.80425,,LEFT_ACCELERATE,10.56721
,1.002015,8.489182,0.844038,-38.95002,0.2792139,44.01912,28.9008,,LEFT_ACCELERATE,11.72516
,0.7918495,8.654494,0.5441675,-39.16748,0.2793735,42.57565,29.0035,,LEFT_ACCELERATE,10.62357
,0.7926894,8.644816,0.5534361,-39.52071,0.2791794,41.26448,29.10052,,LEFT_ACCELERATE,10.83314
,0.8863726,8.620236,0.5830333,-39.80026,0.279179,39.85872,29.20153,,RIGHT_ACCELERATE,10.66611
,1.445175,8.501912,0.8059787,-40.16162,0.2791621,38.43386,29.30348,,RIGHT_ACCELERATE,9.863762
,2.348969,8.246762,1.205072,-40.57772,0.2791634,37.05897,29.40168,,ACCELERATE,9.249258
,3.208319,7.882926,1.64593,-41.00257,0.2791572,35.62536,29.50256,,LEFT_ACCELERATE,8.760079
,3.767938,7.436666,2.024843,-41.38356,0.2791605,34.18305,29.60278,,LEFT_ACCELERATE,8.481346
,3.80385,7.05781,2.259365,-41.6362,0.2791686,32.69508,29.70427,,LEFT_ACCELERATE,8.604508
,6.489734,4.611081,4.58892,15.98893,0.2756145,3.10501,0.3733333,,NONE,6.521032
,6.489841,4.611082,4.588919,15.98893,0.275701,3.105009,0.420459,,ACCELERATE,6.520924
,6.489844,4.61108,4.588921,15.98893,0.27572,3.105009,0.4427563,,NONE,6.520922
,6.489846,4.611078,4.588923,15.98893,0.275723,3.10501,0.448072,,NONE,6.520919
,6.48985,4.611075,4.588926,15.98893,0.2757419,3.105011,0.5027721,,NONE,6.520916
,6.489855,4.611072,4.58893,15.98894,0.2757457,3.105012,0.601211,,NONE,6.520911
,6.489863,4.611066,4.588935,15.98894,0.2757448,3.105015,0.7022756,,NONE,6.5209
,6.48987,4.611062,4.588939,15.98895,0.2757448,3.105015,0.8021396,,NONE,6.520895
,6.489878,4.611056,4.588945,15.98895,0.2757438,3.105015,0.9016528,,NONE,6.52089
,6.489883,4.611052,4.58895,15.98896,0.2757444,3.105015,1.003343,,NONE,6.520882
,6.489884,4.611051,4.588951,15.98896,0.2757433,3.105015,1.103003,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757439,3.105015,1.20193,,ACCELERATE,6.520879
,6.489884,4.611051,4.588951,15.98896,0.275743,3.105017,1.30055,,ACCELERATE,6.520879
,6.489884,4.611051,4.588951,15.98896,0.275743,3.105017,1.400378,,ACCELERATE,6.520879
,6.489884,4.611051,4.588951,15.98896,0.2757437,3.105017,1.503611,,ACCELERATE,6.520878
,6.489884,4.611051,4.588951,15.98896,0.2757432,3.105017,1.601989,,ACCELERATE,6.520878
,6.489885,4.611051,4.588951,15.98896,0.2757446,3.105017,1.70426,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757447,3.105017,1.802688,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757443,3.105017,1.900637,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757443,3.105017,2.001001,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.275744,3.105017,2.103695,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757445,3.105017,2.203162,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757444,3.105017,2.300796,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757445,3.105017,2.401814,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757441,3.105017,2.502108,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757444,3.105017,2.602255,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757444,3.105017,2.703036,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757441,3.105017,2.802963,,ACCELERATE,6.520879
,6.489886,4.611051,4.588951,15.98896,0.2757444,3.105017,2.900323,,ACCELERATE,6.520879
,6.489886,4.611051,4.588951,15.98896,0.2757445,3.105017,3.000745,,ACCELERATE,6.520879
,6.489862,4.611048,4.588953,15.98896,0.275726,3.143323,3.101544,,ACCELERATE,6.520901
,6.489806,4.611039,4.588962,15.98897,0.2757062,3.322989,3.201301,,ACCELERATE,6.520959
,6.489733,4.611033,4.588968,15.98898,0.2756977,3.655153,3.304222,,ACCELERATE,6.521033
,6.489602,4.61101,4.588992,15.98897,0.2870328,4.087334,3.400352,,ACCELERATE,6.521164
,6.489353,4.611075,4.588926,15.98899,0.2782938,4.67534,3.50364,,RIGHT_ACCELERATE,6.521415
,6.670709,4.597389,4.605193,16.00624,0.2799849,5.367558,3.603981,,RIGHT_ACCELERATE,6.351274
,7.41573,4.529563,4.716774,16.09993,0.2787392,6.127248,3.700555,,RIGHT_ACCELERATE,5.820834
,9.277681,4.373107,5.063397,16.34834,0.2793539,7.005761,3.804189,,RIGHT_ACCELERATE,5.035517
,11.24719,4.10081,5.520189,16.6939,0.2790833,7.89482,3.902894,,RIGHT_ACCELERATE,4.440953
,12.52594,3.724466,5.956613,17.07407,0.2792292,8.855183,4.001785,,ACCELERATE,3.967807
,13.35624,3.323797,6.355914,17.45422,0.2791309,9.897619,4.101254,,ACCELERATE,3.542218
,14.22447,2.906079,6.772599,17.85356,0.2791742,11.04801,4.204414,,ACCELERATE,3.097866
,14.97338,2.501737,7.166818,18.2332,0.279152,12.17517,4.30059,,LEFT_ACCELERATE,2.674006
,14.36695,2.08791,7.436897,18.59299,0.2791685,13.44153,4.403131,,LEFT_ACCELERATE,2.328763
,13.29449,1.812649,7.561853,18.82726,0.2791668,14.71905,4.501401,,LEFT_ACCELERATE,2.144087
,13.35101,1.598527,7.748193,19.03589,0.2791634,16.11542,4.60524,,ACCELERATE,1.917001
,13.43362,1.383217,7.939936,19.241,0.2791606,17.4772,4.704064,,LEFT_ACCELERATE,1.680367
,12.46649,1.243031,7.996613,19.36297,0.2791658,18.8545,4.801537,,LEFT_ACCELERATE,1.608549
,10.87113,1.284861,7.919351,19.30817,0.2791891,20.28539,4.901392,,LEFT_ACCELERATE,1.87369
,9.181285,1.603976,7.773548,19.00982,0.2792131,21.6811,5.000391,,LEFT_ACCELERATE,2.826186
,7.715479,2.302171,7.55668,18.42148,0.2792091,23.06195,5.10417,,LEFT_ACCELERATE,5.294833
,6.57205,3.300319,7.14376,17.65979,0.2791932,24.29575,5.203872,,LEFT_ACCELERATE,10.08587
,5.57448,4.448135,6.420479,16.79988,0.2791772,25.46896,5.302934,,LEFT_ACCELERATE,15.83747
,4.65794,5.534072,5.4248,15.92203,0.2791656,26.65192,5.40216,,ACCELERATE,17.93985
,3.820161,6.444461,4.357015,15.09609,0.2990158,27.86438,5.501052,,RIGHT_ACCELERATE,18.13684
,3.159817,-1.0,3.350606,14.3816,0.3129329,29.19837,5.602958,,RIGHT_ACCELERATE,16.44427
,2.743768,7.140443,2.623641,13.87576,0.2995297,30.56331,5.700747,,RIGHT_ACCELERATE,14.06726
,2.707206,7.094764,2.244586,13.61818,0.2921506,32.00633,5.800212,,RIGHT_ACCELERATE,11.55586
,3.12993,6.972816,2.228165,13.64186,0.2855098,33.54736,5.904639,,RIGHT_ACCELERATE,9.653775
,3.968937,6.778455,2.475354,13.87669,0.2813533,35.00306,6.004237,,RIGHT_ACCELERATE,8.421326
,5.440852,6.491912,2.837274,14.21221,0.2797096,36.43493,6.103075,,RIGHT_ACCELERATE,7.568938
,8.075373,6.158066,3.231102,14.54664,0.2793019,37.86594,6.201756,,ACCELERATE,6.934682
,-1.0,5.819193,3.698342,14.85136,0.2791918,39.3022,6.300339,,ACCELERATE,6.314106
,-1.0,5.401897,4.281083,15.14194,0.279169,40.80085,6.402843,,LEFT_ACCELERATE,5.666171
,-1.0,4.920167,4.805798,15.33413,0.2791653,42.28103,6.50317,,LEFT_ACCELERATE,5.149057
,-1.0,4.500788,5.403775,15.43374,0.2791627,43.72696,6.6005,,ACCELERATE,4.595756
,-1.0,3.980022,6.210457,15.51779,0.2791607,45.2364,6.702009,,LEFT_ACCELERATE,3.939595
,-1.0,3.397913,6.824477,15.49666,0.2791713,46.71636,6.801525,,LEFT_ACCELERATE,3.385032
,-1.0,2.859591,7.109136,15.28327,0.2791931,48.17138,6.900541,,LEFT_ACCELERATE,2.964932
,-1.0,2.468758,7.115316,14.79414,0.2792145,49.62273,7.003825,,LEFT_ACCELERATE,2.757827
,-1.0,2.302461,7.040612,14.07735,0.2792116,50.88654,7.101872,,LEFT_ACCELERATE,2.755085
,-1.0,2.279059,6.974301,13.16054,0.2791946,52.0463,7.201488,,LEFT_ACCELERATE,2.8574
,-1.0,2.299863,6.950329,12.12803,0.2791797,53.13293,7.302219,,LEFT_ACCELERATE,2.876674
,-1.0,2.273093,6.99881,11.04183,0.2791694,54.18102,7.40363,,LEFT_ACCELERATE,2.817166
,-1.0,2.247641,7.009769,9.929664,0.2791719,55.09101,7.500206,,LEFT_ACCELERATE,2.806581
,-1.0,2.185534,7.151093,8.742967,0.279164,55.99945,7.600563,,ACCELERATE,2.626695
,-1.0,1.99284,7.513032,7.551285,0.2791615,56.94191,7.702578,,LEFT_ACCELERATE,2.27489
,-1.0,1.711867,7.854223,6.375264,0.279161,57.82502,7.801372,,LEFT_ACCELERATE,1.934414
,-1.0,1.464514,7.986679,5.074528,0.2791805,58.60695,7.903491,,LEFT_ACCELERATE,1.712008
,17.84131,1.343981,7.92397,3.696643,0.2792062,59.16309,8.003631,,LEFT_ACCELERATE,1.693812
,13.15245,1.430534,7.769533,2.231989,0.2792161,59.44976,8.10434,,LEFT_ACCELERATE,1.99806
,10.4672,1.725569,7.582386,0.7859986,0.2792192,59.45535,8.202039,,LEFT_ACCELERATE,2.675164
,8.555628,2.24769,7.349353,-0.663833,0.2792182,59.18757,8.301783,,LEFT_ACCELERATE,3.933134
,7.161467,3.003668,6.963385,-2.084781,0.2792029,58.66654,8.404114,,LEFT_ACCELERATE,6.087493
,6.14964,3.820666,6.337372,-3.369137,0.2791852,58.02944,8.500643,,LEFT_ACCELERATE,9.014066
,5.273623,4.681926,5.464405,-4.7259,0.2791704,57.29665,8.604211,,ACCELERATE,11.9564
,4.562297,5.409199,4.664402,-6.01547,0.279163,56.63454,8.701566,,ACCELERATE,13.80486
,3.850472,6.136201,3.934794,-7.376329,0.2791621,55.9708,8.803231,,ACCELERATE,15.64106
,3.175882,6.811975,3.224616,-8.742607,0.2791623,55.33224,8.904496,,RIGHT_ACCELERATE,17.04688
,2.66228,7.226335,2.572304,-10.09671,0.2791708,54.79782,9.002358,,RIGHT_ACCELERATE,16.09809
,2.375646,7.380358,2.089306,-11.54024,0.2791927,54.42261,9.102757,,RIGHT_ACCELERATE,13.80165
,2.447565,7.346686,1.894538,-13.01601,0.2792028,54.28737,9.202616,,RIGHT_ACCELERATE,11.47626
,2.810409,7.246131,1.955086,-14.48577,0.2791917,54.36259,9.301663,,RIGHT_ACCELERATE,10.08431
,3.604337,7.069083,2.21121,-15.94323,0.2791986,54.6066,9.401114,,RIGHT_ACCELERATE,8.828326
,5.693426,6.82978,2.792439,-17.38813,0.2792171,55.09615,9.503951,,RIGHT_ACCELERATE,7.393568
,-1.0,6.523946,3.791183,-18.66068,0.279216,55.81417,9.602545,,RIGHT_ACCELERATE,6.122415
,-1.0,5.979433,5.184081,-19.80669,0.2791975,56.71722,9.70088,,LEFT_ACCELERATE,5.012054
,-1.0,4.875233,6.477711,-20.96709,0.27916,57.67583,9.802043,,LEFT_ACCELERATE,4.009656
,-1.0,3.664116,7.179924,-22.18339,0.2791766,58.49089,9.900546,,LEFT_ACCELERATE,3.229498
,-1.0,2.706274,7.496519,-23.5456,0.2791962,59.13704,10.00212,,LEFT_ACCELERATE,2.653106
,-1.0,2.148616,7.50339,-25.00157,0.2792135,59.51466,10.10356,,LEFT_ACCELERATE,2.351642
,-1.0,1.907463,7.475556,-26.43455,0.279204,59.6153,10.20044,,LEFT_ACCELERATE,2.265665
,-1.0,1.827129,7.437239,-27.97115,0.2791981,59.50056,10.30419,,LEFT_ACCELERATE,2.288422
,-1.0,1.896133,7.301385,-29.41879,0.2792138,59.15909,10.40444,,LEFT_ACCELERATE,2.598012
,11.36856,2.17321,7.103331,-30.73289,0.2792159,58.5813,10.50131,,LEFT_ACCELERATE,3.252749
,9.170737,2.603481,6.808955,-31.96873,0.2791989,57.78548,10.60041,,LEFT_ACCELERATE,4.138136
,8.239725,3.101948,6.352934,-33.17741,0.2791757,56.82928,10.70401,,RIGHT_ACCELERATE,4.908844
,9.154816,3.379536,5.88947,-34.33371,0.2791697,55.97517,10.80065,,RIGHT_ACCELERATE,4.866383
,-1.0,3.432278,5.777282,-35.61365,0.2791736,55.21628,10.90073,,RIGHT_ACCELERATE,4.405081
,-1.0,3.305898,6.001642,-36.96215,0.2791642,54.52761,11.00242,,ACCELERATE,3.945914
,-1.0,3.082835,6.337602,-38.26031,0.2791612,53.84901,11.10079,,LEFT_ACCELERATE,3.550217
,-1.0,2.826716,6.596939,-39.55325,0.2791726,53.03211,11.20364,,LEFT_ACCELERATE,3.269174
,-1.0,2.643525,6.667732,-40.69971,0.2791966,52.05587,11.30507,,LEFT_ACCELERATE,3.188031
,-1.0,2.602467,6.62516,-41.65776,0.2791962,50.91936,11.40519,,LEFT_ACCELERATE,3.295912
,19.86332,2.641689,6.574834,-42.45092,0.2791846,49.71875,11.50196,,LEFT_ACCELERATE,3.391403
,-1.0,2.652886,6.600512,-43.22205,0.2791701,48.4343,11.60257,,ACCELERATE,3.306584
,-1.0,2.541168,6.804865,-44.007,0.2791634,47.15493,11.70335,,LEFT_ACCELERATE,3.027192
,-1.0,2.372239,6.990394,-44.71729,0.2791619,45.88631,11.80105,,LEFT_ACCELERATE,2.814858
,18.92921,2.216743,7.158827,-45.35419,0.2791664,44.51076,11.90288,,LEFT_ACCELERATE,2.619278
,-1.0,2.004668,7.505704,-45.95132,0.2791617,43.18037,12.00079,,LEFT_ACCELERATE,2.280865
,-1.0,1.702587,7.886239,-46.54593,0.2791612,41.81785,12.10062,,LEFT_ACCELERATE,1.905272
